name,url,address,airport,distance,unit,rating,lat,long
Hotel Le Twelve,https://www.tripadvisor.com/Hotel_Review-g187147-d2275694-Reviews-Hotel_Le_Twelve-Paris_Ile_de_France.html,"82 avenue du Docteur Arnold Netter, 75012 Paris France",Orly Field,8,mi,3.0,48.8464575,2.4062383
Sure Hotel by Best Western Paris Gare du Nord,https://www.tripadvisor.com/Hotel_Review-g187147-d291543-Reviews-Sure_Hotel_by_Best_Western_Paris_Gare_du_Nord-Paris_Ile_de_France.html,"224 rue du Faubourg Saint Denis, 75010 Paris France",Orly Field,11,mi,3.0,48.8804781,2.3645606
Hotel Les Deux Gares,https://www.tripadvisor.com/Hotel_Review-g187147-d20361482-Reviews-Hotel_Les_Deux_Gares-Paris_Ile_de_France.html,"2, rue des Deux Gares, 75010 Paris France",Orly Field,9,mi,2.0,48.8784304,2.3582954
Hotel du Printemps,https://www.tripadvisor.com/Hotel_Review-g187147-d4187096-Reviews-Hotel_du_Printemps-Paris_Ile_de_France.html,"1 rue de l Isly, 75008 Paris France",Orly Field,10,mi,3.5,48.8747801,2.3250489
OKKO HOTELS Paris Rosa Parks,https://www.tripadvisor.com/Hotel_Review-g187147-d25930073-Reviews-OKKO_HOTELS_Paris_Rosa_Parks-Paris_Ile_de_France.html,"202 Rue d'Aubervilliers, 75019 Paris France",Charles De Gaulle Airport,11,mi,4.0,48.896401,2.371514
Mercure Magenta,https://www.tripadvisor.com/Hotel_Review-g187147-d1169747-Reviews-Mercure_Magenta-Paris_Ile_de_France.html,"1, Cour Ferme St Lazare, 75010 Paris France, 75010 Paris France",Orly Field,10,mi,3.5,48.8760641,2.3557817
Hotel Agora,https://www.tripadvisor.com/Hotel_Review-g187147-d325696-Reviews-Hotel_Agora-Paris_Ile_de_France.html,"7 rue de la Cossonnerie, 75001 Paris France",Orly Field,9,mi,2.0,48.8613923,2.3486245
Hotel Pointe Rivoli,https://www.tripadvisor.com/Hotel_Review-g187147-d233509-Reviews-Hotel_Pointe_Rivoli-Paris_Ile_de_France.html,"125 rue Saint Antoine 4th Arr., 75004 Paris France",Orly Field,9,mi,3.0,48.855161,2.360236
Hotel Stella,https://www.tripadvisor.com/Hotel_Review-g187147-d589428-Reviews-Hotel_Stella-Paris_Ile_de_France.html,"41 rue Monsieur le Prince, 75006 Paris France",Orly Field,9,mi,3.5,48.8497734,2.340117
Hipotel Paris Lilas Gambetta,https://www.tripadvisor.com/Hotel_Review-g187147-d259317-Reviews-Hipotel_Paris_Lilas_Gambetta-Paris_Ile_de_France.html,"223 avenue Gambetta Paris Arrondissement XX, 75020 Paris France",Orly Field,10,mi,2.0,48.8742687,2.4052641
Le Glam's Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d549557-Reviews-Le_Glam_s_Hotel-Paris_Ile_de_France.html,"47 rue Beaunier, 75014 Paris France",Orly Field,7,mi,2.0,48.8245213,2.327221
Hotel Ermitage,https://www.tripadvisor.com/Hotel_Review-g187147-d585911-Reviews-Hotel_Ermitage-Paris_Ile_de_France.html,"42 B rue de l Ermitage Quartier de Ménilmontant - 20ème arrondissement, 75020 Paris France",Orly Field,10,mi,5.0,48.8618219,2.401075787323286
Residence Orion Paris Haussmann,https://www.tripadvisor.com/Hotel_Review-g187147-d1447448-Reviews-Residence_Orion_Paris_Haussmann-Paris_Ile_de_France.html,"2 rue des Mathurins, 75009 Paris France",Orly Field,10,mi,2.5,48.8729105,2.3306619
Prince Albert Opera,https://www.tripadvisor.com/Hotel_Review-g187147-d650032-Reviews-Prince_Albert_Opera-Paris_Ile_de_France.html,"89 rue de Provence Opera District, 75009 Paris France",Orly Field,10,mi,2.0,48.874222,2.33109
Hotel Little,https://www.tripadvisor.com/Hotel_Review-g187147-d233463-Reviews-Hotel_Little-Paris_Ile_de_France.html,"3 rue Pierre Chausson 10th Arr., 75010 Paris France",Orly Field,10,mi,2.0,48.870478,2.360222
Hotel Camelia,https://www.tripadvisor.com/Hotel_Review-g187147-d649939-Reviews-Hotel_Camelia-Paris_Ile_de_France.html,"24 boulevard Pasteur 15 Arr., 75015 Paris France",Orly Field,8,mi,2.0,48.843451,2.311718
Hotel Ramey,https://www.tripadvisor.com/Hotel_Review-g187147-d1935360-Reviews-Hotel_Ramey-Paris_Ile_de_France.html,"24 rue Ramey, 75018 Paris France",Orly Field,11,mi,2.0,48.888433,2.346882
Hotel Agenor,https://www.tripadvisor.com/Hotel_Review-g187147-d627797-Reviews-Hotel_Agenor-Paris_Ile_de_France.html,"22 rue Cels 14 Arr., 75014 Paris France",Orly Field,8,mi,3.0,48.836612,2.32451
Ibis Styles Paris Batignolles,https://www.tripadvisor.com/Hotel_Review-g187147-d197524-Reviews-Ibis_Styles_Paris_Batignolles-Paris_Ile_de_France.html,"119 avenue de Clichy 17th Arr., 75017 Paris France",Orly Field,11,mi,3.0,48.889894,2.321136
Mercure Paris Opera Lafayette (reouverture en Mai 2021),https://www.tripadvisor.com/Hotel_Review-g187147-d233797-Reviews-Mercure_Paris_Opera_Lafayette_reouverture_en_Mai_2021-Paris_Ile_de_France.html,"7 rue de Trevise, 75009 Paris France",Orly Field,10,mi,4.0,48.8729123,2.3449796
Hotel De Josephine Bonaparte,https://www.tripadvisor.com/Hotel_Review-g187147-d25797070-Reviews-Hotel_De_Josephine_Bonaparte-Paris_Ile_de_France.html,"10, Rue d'Ormesson, 75004 Paris France",Orly Field,9,mi,4.0,48.855424,2.362139
Hotel Des Beaux Arts,https://www.tripadvisor.com/Hotel_Review-g187147-d650048-Reviews-Hotel_Des_Beaux_Arts-Paris_Ile_de_France.html,"2 rue Toussaint Feron 13 Arr., 75013 Paris France",Orly Field,7,mi,2.0,48.827212,2.358692
Karraz Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d929140-Reviews-Karraz_Hotel-Paris_Ile_de_France.html,"12 rue Mondetour 1st Arr., 75001 Paris France",Orly Field,9,mi,3.5,48.862667,2.347999
Hotel Beauvoir,https://www.tripadvisor.com/Hotel_Review-g187147-d649880-Reviews-Hotel_Beauvoir-Paris_Ile_de_France.html,"43 avenue Georges Bernanos 05 Arr., 75005 Paris France",Orly Field,8,mi,2.5,48.839891,2.337384
Paris Rooms & Dreams Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d16644322-Reviews-Paris_Rooms_Dreams_Hotel-Paris_Ile_de_France.html,"11 rue Doudeauville, 75018 Paris France",Orly Field,11,mi,3.5,48.8888561,2.3584557
Neptune Italie,https://www.tripadvisor.com/Hotel_Review-g187147-d264824-Reviews-Neptune_Italie-Paris_Ile_de_France.html,"15 rue Godefroy, 75013 Paris France",Orly Field,7,mi,2.0,48.8318669,2.3573915
Les Argonautes,https://www.tripadvisor.com/Hotel_Review-g187147-d239648-Reviews-Les_Argonautes-Paris_Ile_de_France.html,"12 rue de la Huchette, 75005 Paris France",Orly Field,9,mi,3.5,48.8529052,2.3460842
"Kimpton - St Honore Paris, an IHG Hotel",https://www.tripadvisor.com/Hotel_Review-g187147-d23811479-Reviews-Kimpton_St_Honore_Paris_an_IHG_Hotel-Paris_Ile_de_France.html,"25 boulevard des Capucines, 75002 Paris France",Orly Field,10,mi,4.0,48.870261,2.331028
Campanile,https://www.tripadvisor.com/Hotel_Review-g187147-d1221601-Reviews-Campanile-Paris_Ile_de_France.html,"232 rue du Faubourg Saint Martin, 75010 Paris France",Orly Field,11,mi,3.5,48.8811852,2.3654288
Hotel Royal Aboukir,https://www.tripadvisor.com/Hotel_Review-g187147-d567373-Reviews-Hotel_Royal_Aboukir-Paris_Ile_de_France.html,"106 rue d Aboukir, 75002 Paris France",Orly Field,10,mi,3.0,48.8685617,2.3498631
Hotel de l'Exposition - Republique,https://www.tripadvisor.com/Hotel_Review-g187147-d264689-Reviews-Hotel_de_l_Exposition_Republique-Paris_Ile_de_France.html,"4 boulevard de Magenta 10 Arr., 75010 Paris France",Orly Field,10,mi,2.0,48.869104,2.362746
Hotel Paris Voltaire,https://www.tripadvisor.com/Hotel_Review-g187147-d650164-Reviews-Hotel_Paris_Voltaire-Paris_Ile_de_France.html,"79 rue Sedaine 11th Arr., 75011 Paris France",Orly Field,9,mi,2.0,48.858382,2.377747
New Hotel Lafayette,https://www.tripadvisor.com/Hotel_Review-g187147-d228713-Reviews-New_Hotel_Lafayette-Paris_Ile_de_France.html,"25 Rue Buffault 9th Arr., 75009 Paris France",Orly Field,10,mi,3.0,48.876269,2.342236
Alberte Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d26361711-Reviews-Alberte_Hotel-Paris_Ile_de_France.html,"66 Avenue Bosquet, 75007 Paris France",Orly Field,9,mi,3.0,48.8549023,2.3051152
Hotel Relais Bergson,https://www.tripadvisor.com/Hotel_Review-g187147-d617525-Reviews-Hotel_Relais_Bergson-Paris_Ile_de_France.html,"124 avenue Simon Bolivar, 75019 Paris France",Orly Field,11,mi,2.0,48.8804471,2.3742778
Hotel du Square d'Anvers,https://www.tripadvisor.com/Hotel_Review-g187147-d197609-Reviews-Hotel_du_Square_d_Anvers-Paris_Ile_de_France.html,"6 Place d’Anvers, 75009 Paris France",Orly Field,11,mi,2.0,48.8822347,2.3448413
Ibis Paris Gare de l'Est 10eme,https://www.tripadvisor.com/Hotel_Review-g187147-d259338-Reviews-Ibis_Paris_Gare_de_l_Est_10eme-Paris_Ile_de_France.html,"5 rue Saint Laurent, 75010 Paris France",Orly Field,10,mi,3.0,48.8754257,2.3584926
New Hotel Opera,https://www.tripadvisor.com/Hotel_Review-g187147-d1065159-Reviews-New_Hotel_Opera-Paris_Ile_de_France.html,"4 rue de Liege, 75009 Paris France",Orly Field,11,mi,3.0,48.8797247,2.3287485
Hotel Maat Etoile,https://www.tripadvisor.com/Hotel_Review-g187147-d650202-Reviews-Hotel_Maat_Etoile-Paris_Ile_de_France.html,"5 rue Poncelet, 75017 Paris France",Orly Field,11,mi,1.0,48.8787085,2.2960448
Timhotel Paris Gare Du Nord,https://www.tripadvisor.com/Hotel_Review-g187147-d242711-Reviews-Timhotel_Paris_Gare_Du_Nord-Paris_Ile_de_France.html,"37 Rue de Saint Quentin, 75010 Paris France",Orly Field,11,mi,3.0,48.8795504,2.3557497
Hotel Median Paris Congres,https://www.tripadvisor.com/Hotel_Review-g187147-d226965-Reviews-Hotel_Median_Paris_Congres-Paris_Ile_de_France.html,"6 boulevard de Douaumont 17th Arr, 75017 Paris France",Orly Field,12,mi,3.0,48.8959424,2.3093326
Hotel Kuntz,https://www.tripadvisor.com/Hotel_Review-g187147-d648110-Reviews-Hotel_Kuntz-Paris_Ile_de_France.html,"2 rue des 2 Gares, 75010 Paris France",Orly Field,10,mi,3.0,48.818569,2.466499
Padam Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d25456752-Reviews-Padam_Hotel-Paris_Ile_de_France.html,"9 Rue Jean Giraudoux, 75116 Paris France",Orly Field,10,mi,4.0,48.8686961,2.2979173
Hotel Tolbiac,https://www.tripadvisor.com/Hotel_Review-g187147-d650192-Reviews-Hotel_Tolbiac-Paris_Ile_de_France.html,"122 rue de Tolbiac, 75013 Paris France",Orly Field,7,mi,1.0,48.8262847,2.3603374
Hotel du Maine,https://www.tripadvisor.com/Hotel_Review-g187147-d529907-Reviews-Hotel_du_Maine-Paris_Ile_de_France.html,"16 rue Maison Dieu 14th Arr., 75014 Paris France",Orly Field,8,mi,2.0,48.835383,2.32315
Nouvel Hotel Du Theatre,https://www.tripadvisor.com/Hotel_Review-g187147-d650158-Reviews-Nouvel_Hotel_Du_Theatre-Paris_Ile_de_France.html,"16 rue Vandamme, 75014 Paris France",Orly Field,8,mi,3.0,48.8395415,2.3225264
Palace Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d650160-Reviews-Palace_Hotel-Paris_Ile_de_France.html,"9 rue Bouchardon, 75010 Paris France",Orly Field,10,mi,3.0,48.8700751,2.3572819
Ibis Paris Sacre Coeur 18eme,https://www.tripadvisor.com/Hotel_Review-g187147-d197573-Reviews-Ibis_Paris_Sacre_Coeur_18eme-Paris_Ile_de_France.html,"100 boulevard de Rochechouart, 75018 Paris France",Orly Field,11,mi,3.0,48.882571,2.341537
Hotel De L'Aqueduc,https://www.tripadvisor.com/Hotel_Review-g187147-d21506426-Reviews-Hotel_De_L_Aqueduc-Paris_Ile_de_France.html,"10 rue Philippe de Girard, 75010 Paris France",Orly Field,11,mi,3.0,48.8813376,2.3619753
Hotel Arotel,https://www.tripadvisor.com/Hotel_Review-g187147-d258365-Reviews-Hotel_Arotel-Paris_Ile_de_France.html,"74 Boulevard Edgar Quinet, 75014 Paris France",Orly Field,8,mi,3.0,48.8419351,2.3232077
Pavillon Courcelles Parc Monceau,https://www.tripadvisor.com/Hotel_Review-g187147-d197497-Reviews-Pavillon_Courcelles_Parc_Monceau-Paris_Ile_de_France.html,"25 rue de Saussure, 75017 Paris France",Orly Field,11,mi,3.0,48.8841776,2.3161452
Black Door,https://www.tripadvisor.com/Hotel_Review-g187147-d25446152-Reviews-Black_Door-Paris_Ile_de_France.html,"9 Rue Marbeuf, 75008 Paris France",Orly Field,10,mi,4.0,48.8677048,2.3023598
Hotel Flora,https://www.tripadvisor.com/Hotel_Review-g187147-d264691-Reviews-Hotel_Flora-Paris_Ile_de_France.html,"angle blvd. Magenta 10 Arr., 75010 Paris France",Orly Field,11,mi,3.5,48.871839,2.341972
Sport Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d650186-Reviews-Sport_Hotel-Paris_Ile_de_France.html,"68 rue Beaunier, 75014 Paris France",Orly Field,7,mi,3.5,48.8246972,2.3264621
Saint Georges,https://www.tripadvisor.com/Hotel_Review-g187147-d1215610-Reviews-Saint_Georges-Paris_Ile_de_France.html,"7501 avenue Simon Bolivar, 75019 Paris France",Orly Field,10,mi,4.0,48.8809455,2.373734
Hotel Printania Grenelle Eiffel,https://www.tripadvisor.com/Hotel_Review-g187147-d2070133-Reviews-Hotel_Printania_Grenelle_Eiffel-Paris_Ile_de_France.html,"142 boulevard de Grenelle, 75015 Paris France",Orly Field,9,mi,3.0,48.8485721,2.2988389
Hotel Du Quai De Seine,https://www.tripadvisor.com/Hotel_Review-g187147-d25569581-Reviews-Hotel_Du_Quai_De_Seine-Paris_Ile_de_France.html,"3 passage de Flandre, 75019 Paris France",Orly Field,11,mi,1.0,48.8872945,2.373248919135804
Hotel Athena,https://www.tripadvisor.com/Hotel_Review-g187147-d649878-Reviews-Hotel_Athena-Paris_Ile_de_France.html,"16 rue Papillon 09 Arr., 75009 Paris France",Orly Field,10,mi,4.0,48.876401,2.347019
Hotel de Vienne,https://www.tripadvisor.com/Hotel_Review-g187147-d650047-Reviews-Hotel_de_Vienne-Paris_Ile_de_France.html,"43 rue de Malte 11 Arr, 75011 Paris France",Orly Field,10,mi,2.0,48.865619,2.367727
B&B Paris 130,https://www.tripadvisor.com/Hotel_Review-g187147-d593449-Reviews-B_B_Paris_130-Paris_Ile_de_France.html,"Rue de Lancry 10th Arr., 75010 Paris France",Orly Field,10,mi,2.0,48.872833,2.363516
B&B Paris 130,https://www.tripadvisor.com/Hotel_Review-g187147-d593449-Reviews-B_B_Paris_130-Paris_Ile_de_France.html,"Rue de Lancry 10th Arr., 75010 Paris France",Orly Field,10,mi,4.0,48.872833,2.363516
hotelF1 Paris Porte de Chatillon,https://www.tripadvisor.com/Hotel_Review-g187147-d300731-Reviews-HotelF1_Paris_Porte_de_Chatillon-Paris_Ile_de_France.html,"23 avenue de la Porte de Chatillon 14th Arr., 75014 Paris France",Orly Field,7,mi,3.0,48.823136,2.316338
Hotel Annexe,https://www.tripadvisor.com/Hotel_Review-g187147-d248391-Reviews-Hotel_Annexe-Paris_Ile_de_France.html,"4 rue Taylor 10th Arr., 75010 Paris France",Orly Field,10,mi,2.0,48.869337,2.359094
Hotel des Sans Culottes,https://www.tripadvisor.com/Hotel_Review-g187147-d239643-Reviews-Hotel_des_Sans_Culottes-Paris_Ile_de_France.html,"27 rue de Lappe, 75011 Paris France",Orly Field,9,mi,3.5,48.8535986,2.3730299
Parc Buttes Chaumont Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d315155-Reviews-Parc_Buttes_Chaumont_Hotel-Paris_Ile_de_France.html,"1 Place Armand Carrel, 75019 Paris France",Orly Field,11,mi,1.0,48.8823004,2.3815447
Royal Mansart,https://www.tripadvisor.com/Hotel_Review-g187147-d230566-Reviews-Royal_Mansart-Paris_Ile_de_France.html,"1 rue Mansart, 75009 Paris France",Orly Field,11,mi,2.0,48.8821072,2.3335037
Hotel Printemps,https://www.tripadvisor.com/Hotel_Review-g187147-d290411-Reviews-Hotel_Printemps-Paris_Ile_de_France.html,"31 Rue Commerce in the 15th, Paris France",Orly Field,9,mi,3.0,48.818569,2.466499
PV City Aparthotel Tour Eiffel,https://www.tripadvisor.com/Hotel_Review-g187147-d650172-Reviews-PV_City_Aparthotel_Tour_Eiffel-Paris_Ile_de_France.html,"14 Tour Eiffel, 75007 Paris France",Orly Field,10,mi,3.5,48.855224,2.296641
Hotel du Centre,https://www.tripadvisor.com/Hotel_Review-g187147-d1211444-Reviews-Hotel_du_Centre-Paris_Ile_de_France.html,"112 rue de Charenton, 75012 Paris France",Orly Field,8,mi,3.5,48.8470293,2.3780432
B&B Courteline,https://www.tripadvisor.com/Hotel_Review-g187147-d1227163-Reviews-B_B_Courteline-Paris_Ile_de_France.html,"Avenue Courteline, 75012 Paris France",Orly Field,8,mi,4.5,48.8442785,2.4103247
Hotel Basfroi,https://www.tripadvisor.com/Hotel_Review-g187147-d507230-Reviews-Hotel_Basfroi-Paris_Ile_de_France.html,"62 rue Oberkampf 11 Arr., 75011 Paris France",Orly Field,9,mi,3.5,48.865682,2.377787
Hotel Nord et Champagne,https://www.tripadvisor.com/Hotel_Review-g187147-d595455-Reviews-Hotel_Nord_et_Champagne-Paris_Ile_de_France.html,"11 rue de Chabrol 10th Arr., 75010 Paris France",Orly Field,10,mi,3.0,48.876553,2.354924
Aparthotel Adagio Paris XV,https://www.tripadvisor.com/Hotel_Review-g187147-d248401-Reviews-Aparthotel_Adagio_Paris_XV-Paris_Ile_de_France.html,"20 rue d'Oradour sur Glane, 75015 Paris France",Orly Field,8,mi,3.0,48.8312736,2.2821648
Nice Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d650154-Reviews-Nice_Hotel-Paris_Ile_de_France.html,"90 rue Truffaut, 75017 Paris France",Orly Field,11,mi,4.5,48.887673,2.3186383
Saint Louis 4eme,https://www.tripadvisor.com/Hotel_Review-g187147-d1227224-Reviews-Saint_Louis_4eme-Paris_Ile_de_France.html,"Rue Saint Louis en l'Ile, 75006 Paris France",Orly Field,9,mi,5.0,48.8504082,2.3600926
Ibis Orleans Centre Gare,https://www.tripadvisor.com/Hotel_Review-g187147-d284071-Reviews-Ibis_Orleans_Centre_Gare-Paris_Ile_de_France.html,"17 Ave De Paris, Paris France",Orly Field,9,mi,3.5,48.818569,2.466499
Nievre Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d650155-Reviews-Nievre_Hotel-Paris_Ile_de_France.html,"18 rue d Austerlitz, 75012 Paris France",Orly Field,8,mi,3.0,48.8472363,2.3710585
Hotel Sainte-Marie,https://www.tripadvisor.com/Hotel_Review-g187147-d502325-Reviews-Hotel_Sainte_Marie-Paris_Ile_de_France.html,"6 rue de la Ville Neuve, 75002 Paris France",Orly Field,10,mi,1.0,48.8695731,2.3486157
Hotel Flanelles Paris,https://www.tripadvisor.com/Hotel_Review-g187147-d26545665-Reviews-Hotel_Flanelles_Paris-Paris_Ile_de_France.html,"11 Rue de Dunkerque, 75010 Paris France",Orly Field,11,mi,3.0,48.8795154,2.3566357
Abotel Crown Elysees Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d1161348-Reviews-Abotel_Crown_Elysees_Hotel-Paris_Ile_de_France.html,"30 rue de l Arc de Triomphe, 75017 Paris France",Orly Field,11,mi,4.0,48.889721,2.384611
Hotel Solferino,https://www.tripadvisor.com/Hotel_Review-g187147-d499912-Reviews-Hotel_Solferino-Paris_Ile_de_France.html,"91 rue de Lille, 75007 Paris France",Orly Field,9,mi,4.0,48.8603871,2.323246
Hotel Solferino,https://www.tripadvisor.com/Hotel_Review-g187147-d499912-Reviews-Hotel_Solferino-Paris_Ile_de_France.html,"91 rue de Lille, 75007 Paris France",Orly Field,9,mi,5.0,48.8603871,2.323246
Apt Dragon St Germain des Pres,https://www.tripadvisor.com/Hotel_Review-g187147-d282309-Reviews-Apt_Dragon_St_Germain_des_Pres-Paris_Ile_de_France.html,"rue du Dragon 13th Arr., 75013 Paris France",Orly Field,9,mi,3.0,48.828718,2.362468
Le Petit Cosy Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d18849354-Reviews-Le_Petit_Cosy_Hotel-Paris_Ile_de_France.html,"62 boulevard de Picpus, 75012 Paris France",Orly Field,8,mi,3.0,48.8446849,2.4024491
Modern'est Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d259029-Reviews-Modern_est_Hotel-Paris_Ile_de_France.html,"91 Boulevard De Strasbourg, 75010 Paris France",Orly Field,10,mi,2.0,48.8760188,2.3575602
Hotel Sofia,https://www.tripadvisor.com/Hotel_Review-g187147-d613383-Reviews-Hotel_Sofia-Paris_Ile_de_France.html,"21 rue de Sofia, 75018 Paris France",Orly Field,11,mi,2.0,48.8848887,2.3476536
Relais De Paris Gare Du Nord,https://www.tripadvisor.com/Hotel_Review-g187147-d1144953-Reviews-Relais_De_Paris_Gare_Du_Nord-Paris_Ile_de_France.html,"131 boulevard de Magenta, 75010 Paris France",Orly Field,11,mi,4.0,48.8809946,2.3515988
Hotel Bastille,https://www.tripadvisor.com/Hotel_Review-g187147-d637280-Reviews-Hotel_Bastille-Paris_Ile_de_France.html,"24 rue de la Roquette, 75011 Paris France",Orly Field,9,mi,3.0,48.8540392,2.3711587
Hotel Du Parc De La Muette,https://www.tripadvisor.com/Hotel_Review-g187147-d650060-Reviews-Hotel_Du_Parc_De_La_Muette-Paris_Ile_de_France.html,"10 chaussee de la Muette, 75016 Paris France",Orly Field,10,mi,4.0,48.8583508,2.2732075
Hotel Le Montana,https://www.tripadvisor.com/Hotel_Review-g187147-d21157051-Reviews-Hotel_Le_Montana-Paris_Ile_de_France.html,"28 rue Saint Benoit, 75006 Paris France",Orly Field,9,mi,3.0,48.849048,2.325211
Queen Elizabeth Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d228840-Reviews-Queen_Elizabeth_Hotel-Paris_Ile_de_France.html,"41 avenue Pierre Loti, 75007 Paris France",Orly Field,9,mi,3.0,48.8568007,2.2963356
Hotel de la Boetie,https://www.tripadvisor.com/Hotel_Review-g187147-d446875-Reviews-Hotel_de_la_Boetie-Paris_Ile_de_France.html,"91 rue la Boetie, 75008 Paris France",Orly Field,10,mi,2.5,48.871662,2.3080227
Hotel Williams Opera,https://www.tripadvisor.com/Hotel_Review-g187147-d197592-Reviews-Hotel_Williams_Opera-Paris_Ile_de_France.html,"3 Rue Mayran, 75009 Paris France",Orly Field,10,mi,3.0,48.8768679,2.3458086
Residence Internationale de Paris,https://www.tripadvisor.com/Hotel_Review-g187147-d497176-Reviews-Residence_Internationale_de_Paris-Paris_Ile_de_France.html,"44 rue Louis Lumiere, 75020 Paris France",Orly Field,9,mi,2.0,48.8602604,2.4114479
Novotel Paris Orgeval,https://www.tripadvisor.com/Hotel_Review-g187147-d284200-Reviews-Novotel_Paris_Orgeval-Paris_Ile_de_France.html,"R N 13, Paris France",Orly Field,6,mi,3.5,48.8588897,2.3200410217200766
